,epsilon,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,acc,macro-F1,micro-F1
20,0.0019,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
21,0.002,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
22,0.0021000000000000003,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
23,0.0022,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
24,0.0023,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
25,0.0024000000000000002,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
26,0.0025,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
27,0.0026000000000000003,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
28,0.0027,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
29,0.0028,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
30,0.0029000000000000002,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
31,0.003,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
32,0.0031000000000000003,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
33,0.0032,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
34,0.0033,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
35,0.0034000000000000002,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
36,0.0035,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
37,0.0036000000000000003,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
38,0.0037,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
39,0.0038,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
40,0.0039000000000000003,0.0,0.0,0.0,0,0,0,0,1.0,0.6666666666666666,0.8,2,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.9090909090909091,0.9523809523809523,0,0,48,0,1.0,0.48,0.6486486486486487,8,0,48,0,1.0,0.6296296296296297,0.7727272727272727,11,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,0.25,0.4,1,0,48,0,1.0,1.0,1.0,2,0,48,0,1.0,0.8333333333333334,0.9090909090909091,7,0,48,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1.0,0.9523809523809523,0.975609756097561,4,0,48,0,1.0,1.0,1.0,1,0,48,0,1.0,1.0,1.0,3,0,48,0,1.0,0.5,0.6666666666666666,2,0,48,0,1.0,0.6,0.7499999999999999,2,0,48,0,1.0,0.75,0.8571428571428571,7,0,48,0,1.0,0.4444444444444444,0.6153846153846153,5,0,48,0,1.0,0.8333333333333334,0.9090909090909091,2,0,48,0,1.0,0.8181818181818182,0.9,7,0,48,0,1.0,1.0,1.0,0,0,48,0,1.0,0.75,0.8571428571428571,1,0,48,0,0.690677966101695,0.5833268097448769,0.690677966101695
